OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
Green video (pNRpAtLg40s&amp;ab_channel) - 60,FF931349-2BF8-1C2A-EB85-91BBD63C9C46_1,AFBD0AAD-1BDF-8565-A237-A9ECFB836308,3F42D4A0-0925-D21C-6B35-064180FE8157,1682629071540,0,0
Green video (pNRpAtLg40s&amp;ab_channel) - 60,FF931349-2BF8-1C2A-EB85-91BBD63C9C46_1,AFBD0AAD-1BDF-8565-A237-A9ECFB836308,3F42D4A0-0925-D21C-6B35-064180FE8157,1682629076636,5133,1
Green video (pNRpAtLg40s&amp;ab_channel) - 60,FF931349-2BF8-1C2A-EB85-91BBD63C9C46_1,AFBD0AAD-1BDF-8565-A237-A9ECFB836308,3F42D4A0-0925-D21C-6B35-064180FE8157,1682629079153,7650,0
Green video (pNRpAtLg40s&amp;ab_channel) - 60,FF931349-2BF8-1C2A-EB85-91BBD63C9C46_1,AFBD0AAD-1BDF-8565-A237-A9ECFB836308,3F42D4A0-0925-D21C-6B35-064180FE8157,1682629080272,8769,1
Green video (pNRpAtLg40s&amp;ab_channel) - 60,FF931349-2BF8-1C2A-EB85-91BBD63C9C46_1,AFBD0AAD-1BDF-8565-A237-A9ECFB836308,3F42D4A0-0925-D21C-6B35-064180FE8157,1682629080639,9136,0
Green video (pNRpAtLg40s&amp;ab_channel) - 60,FF931349-2BF8-1C2A-EB85-91BBD63C9C46_1,AFBD0AAD-1BDF-8565-A237-A9ECFB836308,3F42D4A0-0925-D21C-6B35-064180FE8157,1682629084109,12606,-1
Green video (pNRpAtLg40s&amp;ab_channel) - 60,FF931349-2BF8-1C2A-EB85-91BBD63C9C46_1,AFBD0AAD-1BDF-8565-A237-A9ECFB836308,3F42D4A0-0925-D21C-6B35-064180FE8157,1682629088194,16691,0
Green video (pNRpAtLg40s&amp;ab_channel) - 60,FF931349-2BF8-1C2A-EB85-91BBD63C9C46_1,AFBD0AAD-1BDF-8565-A237-A9ECFB836308,3F42D4A0-0925-D21C-6B35-064180FE8157,1682629096152,24648,-1
Green video (pNRpAtLg40s&amp;ab_channel) - 60,FF931349-2BF8-1C2A-EB85-91BBD63C9C46_1,AFBD0AAD-1BDF-8565-A237-A9ECFB836308,3F42D4A0-0925-D21C-6B35-064180FE8157,1682629100490,28988,-2
Green video (pNRpAtLg40s&amp;ab_channel) - 60,FF931349-2BF8-1C2A-EB85-91BBD63C9C46_1,AFBD0AAD-1BDF-8565-A237-A9ECFB836308,3F42D4A0-0925-D21C-6B35-064180FE8157,1682629101239,29736,-3
