OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710566716,0,0
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710567675,940,-2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710567725,990,-4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710567758,1023,-6
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710567809,1072,-8
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710567859,1123,-10
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710567908,1172,-12
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710567991,1255,-16
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710567941,1205,-14
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568042,1306,-14
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568091,1356,-12
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568125,1390,-10
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568175,1440,-8
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568225,1490,-6
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568259,1524,-4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568292,1557,-2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568342,1607,0
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568391,1656,2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568474,1739,4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568507,1772,6
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568591,1856,8
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568808,2072,10
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 33,048BFCFD-CC8E-EBEF-AB83-791ECABFAA70_1,5CFC4117-96CB-7A53-9FB5-028B8C51815D,39714D07-8348-675E-E93D-7B3A774AE0BA,1676710568841,2105,12
