OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103229132,50995,35
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103229149,51011,36
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103229182,51045,37
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103229549,51412,38
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103229565,51428,39
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103229581,51444,40
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103229598,51461,41
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103229632,51495,42
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103230965,52828,41
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103231199,53062,40
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103235266,57128,41
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103235298,57161,42
7_corridor7.mp4 - 60.053,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103235365,57228,43
7_corridor7.mp4 - 60.138666,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103235716,57579,44
7_corridor7.mp4 - 60.22,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103235731,57594,45
7_corridor7.mp4 - 60.22,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103235748,57611,46
7_corridor7.mp4 - 60.22,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103235765,57628,47
7_corridor7.mp4 - 60.22,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103235781,57644,48
7_corridor7.mp4 - 60.245333,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103236166,58029,49
7_corridor7.mp4 - 60.245333,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103236182,58044,50
7_corridor7.mp4 - 60.245333,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103236198,58061,51
7_corridor7.mp4 - 60.245333,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103236215,58078,52
7_corridor7.mp4 - 60.245333,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103236265,58128,53
7_corridor7.mp4 - 60.245333,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103238116,59979,52
7_corridor7.mp4 - 60.245333,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_5,170FE9CD-7D74-2063-7334-E800F4C8B242,B04112BA-4512-29CE-422F-FEF1B840FA97,1680103241372,60221,0
7_borderlands3.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_4,170FE9CD-7D74-2063-7334-E800F4C8B242,CED4F030-8B6B-3C1F-F873-9AD14EEFA269,1680103244857,0,0
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103249912,0,0
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103252350,2379,1
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103252466,2492,2
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103254749,4783,1
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103257583,7617,0
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103257866,7891,-1
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103258783,8813,-2
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103259032,9058,-3
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103259416,9445,-4
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103260683,10717,-5
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103260765,10793,-6
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103261199,11224,-8
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103261266,11292,-9
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103261165,11199,-7
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103263849,13873,-10
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103263882,13909,-11
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103263915,13949,-12
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103267866,17899,-13
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103267916,17943,-14
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103269400,19433,-15
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103269449,19481,-16
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103269515,19545,-17
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103270050,20085,-18
7_operationbodycount.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_21,170FE9CD-7D74-2063-7334-E800F4C8B242,C5A04458-564D-838C-0DBF-478EE8ABD993,1680103270082,20109,-19
