OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178083222,0,0
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178084781,1397,-1
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178084813,1429,-2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178084930,1545,-3
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178085014,1629,-4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178086217,2830,-5
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178087436,4047,-6
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178087619,4229,-7
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178087887,4497,-8
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178088320,4929,-9
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178088487,5096,-10
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178088840,5448,-11
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178089106,5714,-12
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178089439,6045,-13
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178091144,7748,-12
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178091260,7863,-11
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178091747,8349,-10
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178092028,8630,-9
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178092480,9080,-8
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178092713,9313,-7
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178092879,9479,-6
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178093097,9697,-5
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178093298,9898,-4
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178093532,10130,-3
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178093949,10546,-2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178094082,10679,-1
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178094518,11115,-2
TriangleWave video (XfF2tLZMEZU&amp;ab_channel) - 32.521,36A6E8F9-7223-441E-B0E6-5432337DF181_1,5782A4A8-DFD1-CA27-D4D4-6C85258384AF,E41D74E8-227B-2788-C661-523B8D983572,1680178096387,12980,-1
