OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149755001,2002,2
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149755519,2493,4
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149755585,2574,2
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149755651,2656,0
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149757951,4941,-2
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149759285,6288,-4
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149763052,10058,-6
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149765768,12749,-4
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149772752,19747,-2
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149772985,19993,0
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149782451,29425,2
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149789769,36740,0
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149790619,37598,-2
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149799335,46313,-4
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149803051,50039,-6
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149810802,57794,-4
14_insurgency.mp4 - 63.529795,36931B7A-EDAE-FB69-12C2-00565DCB174C_16,5E0DD383-1C54-06C1-C8AE-F7159A54B828,0706E6AA-CB96-E178-280B-0D9F1A0DD178,1682149815385,62364,-6
14_doom.mp4 - 64.412154,36931B7A-EDAE-FB69-12C2-00565DCB174C_10,5E0DD383-1C54-06C1-C8AE-F7159A54B828,26332C58-E600-0D51-DCC0-79B738AB62BA,1682149826755,0,0
14_doom.mp4 - 64.412154,36931B7A-EDAE-FB69-12C2-00565DCB174C_10,5E0DD383-1C54-06C1-C8AE-F7159A54B828,26332C58-E600-0D51-DCC0-79B738AB62BA,1682149829535,1962,-2
14_doom.mp4 - 64.412154,36931B7A-EDAE-FB69-12C2-00565DCB174C_10,5E0DD383-1C54-06C1-C8AE-F7159A54B828,26332C58-E600-0D51-DCC0-79B738AB62BA,1682149837252,9660,-4
14_doom.mp4 - 64.412154,36931B7A-EDAE-FB69-12C2-00565DCB174C_10,5E0DD383-1C54-06C1-C8AE-F7159A54B828,26332C58-E600-0D51-DCC0-79B738AB62BA,1682149847551,16749,-7
14_doom.mp4 - 64.412154,36931B7A-EDAE-FB69-12C2-00565DCB174C_10,5E0DD383-1C54-06C1-C8AE-F7159A54B828,26332C58-E600-0D51-DCC0-79B738AB62BA,1682149857734,26937,-4
14_doom.mp4 - 64.412154,36931B7A-EDAE-FB69-12C2-00565DCB174C_10,5E0DD383-1C54-06C1-C8AE-F7159A54B828,26332C58-E600-0D51-DCC0-79B738AB62BA,1682149879018,48194,-7
14_csgo18.mp4 - 64.505034,36931B7A-EDAE-FB69-12C2-00565DCB174C_7,5E0DD383-1C54-06C1-C8AE-F7159A54B828,4038F991-3150-3DF0-8BC2-CA4F85FEC591,1682149901144,0,0
14_csgo18.mp4 - 64.505034,36931B7A-EDAE-FB69-12C2-00565DCB174C_7,5E0DD383-1C54-06C1-C8AE-F7159A54B828,4038F991-3150-3DF0-8BC2-CA4F85FEC591,1682149908101,6462,-2
14_csgo18.mp4 - 64.505034,36931B7A-EDAE-FB69-12C2-00565DCB174C_7,5E0DD383-1C54-06C1-C8AE-F7159A54B828,4038F991-3150-3DF0-8BC2-CA4F85FEC591,1682149936417,34771,0
14_csgo18.mp4 - 64.505034,36931B7A-EDAE-FB69-12C2-00565DCB174C_7,5E0DD383-1C54-06C1-C8AE-F7159A54B828,4038F991-3150-3DF0-8BC2-CA4F85FEC591,1682149937067,35426,-2
14_csgo18.mp4 - 64.505034,36931B7A-EDAE-FB69-12C2-00565DCB174C_7,5E0DD383-1C54-06C1-C8AE-F7159A54B828,4038F991-3150-3DF0-8BC2-CA4F85FEC591,1682149937134,35507,-4
14_apexlegends.mp4 - 60.126793,36931B7A-EDAE-FB69-12C2-00565DCB174C_1,5E0DD383-1C54-06C1-C8AE-F7159A54B828,BFF40966-5C04-0D14-B98F-8F9E27A255DE,1682149974914,0,0
14_apexlegends.mp4 - 60.126793,36931B7A-EDAE-FB69-12C2-00565DCB174C_1,5E0DD383-1C54-06C1-C8AE-F7159A54B828,BFF40966-5C04-0D14-B98F-8F9E27A255DE,1682149983284,6170,2
14_apexlegends.mp4 - 60.126793,36931B7A-EDAE-FB69-12C2-00565DCB174C_1,5E0DD383-1C54-06C1-C8AE-F7159A54B828,BFF40966-5C04-0D14-B98F-8F9E27A255DE,1682149989967,12861,0
14_apexlegends.mp4 - 60.126793,36931B7A-EDAE-FB69-12C2-00565DCB174C_1,5E0DD383-1C54-06C1-C8AE-F7159A54B828,BFF40966-5C04-0D14-B98F-8F9E27A255DE,1682149992651,15522,2
14_apexlegends.mp4 - 60.126793,36931B7A-EDAE-FB69-12C2-00565DCB174C_1,5E0DD383-1C54-06C1-C8AE-F7159A54B828,BFF40966-5C04-0D14-B98F-8F9E27A255DE,1682149996236,19118,4
14_apexlegends.mp4 - 60.126793,36931B7A-EDAE-FB69-12C2-00565DCB174C_1,5E0DD383-1C54-06C1-C8AE-F7159A54B828,BFF40966-5C04-0D14-B98F-8F9E27A255DE,1682150003484,26357,6
14_apexlegends.mp4 - 60.126793,36931B7A-EDAE-FB69-12C2-00565DCB174C_1,5E0DD383-1C54-06C1-C8AE-F7159A54B828,BFF40966-5C04-0D14-B98F-8F9E27A255DE,1682150006850,29719,4
14_apexlegends.mp4 - 60.126793,36931B7A-EDAE-FB69-12C2-00565DCB174C_1,5E0DD383-1C54-06C1-C8AE-F7159A54B828,BFF40966-5C04-0D14-B98F-8F9E27A255DE,1682150010717,33608,2
14_apexlegends.mp4 - 60.126793,36931B7A-EDAE-FB69-12C2-00565DCB174C_1,5E0DD383-1C54-06C1-C8AE-F7159A54B828,BFF40966-5C04-0D14-B98F-8F9E27A255DE,1682150018468,41348,4
14_apexlegends.mp4 - 60.126793,36931B7A-EDAE-FB69-12C2-00565DCB174C_1,5E0DD383-1C54-06C1-C8AE-F7159A54B828,BFF40966-5C04-0D14-B98F-8F9E27A255DE,1682150018817,41714,6
14_pubg.mp4 - 60.117333,36931B7A-EDAE-FB69-12C2-00565DCB174C_24,5E0DD383-1C54-06C1-C8AE-F7159A54B828,CF3943CD-6C89-2C37-BA67-AC691C30A19B,1682150045337,0,0
14_pubg.mp4 - 60.117333,36931B7A-EDAE-FB69-12C2-00565DCB174C_24,5E0DD383-1C54-06C1-C8AE-F7159A54B828,CF3943CD-6C89-2C37-BA67-AC691C30A19B,1682150049417,3133,2
14_pubg.mp4 - 60.117333,36931B7A-EDAE-FB69-12C2-00565DCB174C_24,5E0DD383-1C54-06C1-C8AE-F7159A54B828,CF3943CD-6C89-2C37-BA67-AC691C30A19B,1682150055650,9375,0
14_pubg.mp4 - 60.117333,36931B7A-EDAE-FB69-12C2-00565DCB174C_24,5E0DD383-1C54-06C1-C8AE-F7159A54B828,CF3943CD-6C89-2C37-BA67-AC691C30A19B,1682150061084,14800,-2
14_pubg.mp4 - 60.117333,36931B7A-EDAE-FB69-12C2-00565DCB174C_24,5E0DD383-1C54-06C1-C8AE-F7159A54B828,CF3943CD-6C89-2C37-BA67-AC691C30A19B,1682150066484,20212,-4
14_pubg.mp4 - 60.117333,36931B7A-EDAE-FB69-12C2-00565DCB174C_24,5E0DD383-1C54-06C1-C8AE-F7159A54B828,CF3943CD-6C89-2C37-BA67-AC691C30A19B,1682150084367,38104,-6
14_pubg.mp4 - 60.117333,36931B7A-EDAE-FB69-12C2-00565DCB174C_24,5E0DD383-1C54-06C1-C8AE-F7159A54B828,CF3943CD-6C89-2C37-BA67-AC691C30A19B,1682150094116,47833,-4
14_pubg.mp4 - 60.117333,36931B7A-EDAE-FB69-12C2-00565DCB174C_24,5E0DD383-1C54-06C1-C8AE-F7159A54B828,CF3943CD-6C89-2C37-BA67-AC691C30A19B,1682150094733,48446,-2
14_pubg.mp4 - 60.117333,36931B7A-EDAE-FB69-12C2-00565DCB174C_24,5E0DD383-1C54-06C1-C8AE-F7159A54B828,CF3943CD-6C89-2C37-BA67-AC691C30A19B,1682150096318,50038,0
14_pubg.mp4 - 60.117333,36931B7A-EDAE-FB69-12C2-00565DCB174C_24,5E0DD383-1C54-06C1-C8AE-F7159A54B828,CF3943CD-6C89-2C37-BA67-AC691C30A19B,1682150104167,57889,-2
14_pubg.mp4 - 60.117333,36931B7A-EDAE-FB69-12C2-00565DCB174C_24,5E0DD383-1C54-06C1-C8AE-F7159A54B828,CF3943CD-6C89-2C37-BA67-AC691C30A19B,1682150105701,59400,-4
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150113265,0,0
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150119666,5591,-2
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150121766,7713,0
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150130800,16744,-2
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150137700,23658,0
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150160049,46008,-2
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150161966,47890,-4
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150161999,47930,-6
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150163982,49934,-8
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150164017,49974,-10
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150167333,53284,-12
14_operationbodycount.mp4 - 61.741859,36931B7A-EDAE-FB69-12C2-00565DCB174C_21,5E0DD383-1C54-06C1-C8AE-F7159A54B828,1721810D-8DF4-6C86-1550-375877A4CF51,1682150169500,55449,-14
14_voidbastards.mp4 - 60.074666,36931B7A-EDAE-FB69-12C2-00565DCB174C_27,5E0DD383-1C54-06C1-C8AE-F7159A54B828,5928E961-4746-3F1D-EA8F-608CFDF5CF59,1682150181865,0,0
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150192746,0,0
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150195399,1949,-2
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150211084,17668,-4
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150212649,19219,-2
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150213667,20241,0
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150215166,21717,-2
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150215232,21800,-4
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150216533,23104,-6
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150218268,24826,-4
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150243133,49701,-6
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150243983,50564,-8
14_csgo19.mp4 - 62.7,36931B7A-EDAE-FB69-12C2-00565DCB174C_8,5E0DD383-1C54-06C1-C8AE-F7159A54B828,6D1FB069-C46B-E09F-0CAA-57BBBEAA6DD8,1682150246099,52653,-10
14_wolfneworder.mp4 - 63.970975,36931B7A-EDAE-FB69-12C2-00565DCB174C_29,5E0DD383-1C54-06C1-C8AE-F7159A54B828,955B2188-7755-A548-5486-C88EC22F3662,1682150263860,0,0
14_wolfneworder.mp4 - 63.970975,36931B7A-EDAE-FB69-12C2-00565DCB174C_29,5E0DD383-1C54-06C1-C8AE-F7159A54B828,955B2188-7755-A548-5486-C88EC22F3662,1682150267000,2684,2
14_wolfneworder.mp4 - 63.970975,36931B7A-EDAE-FB69-12C2-00565DCB174C_29,5E0DD383-1C54-06C1-C8AE-F7159A54B828,955B2188-7755-A548-5486-C88EC22F3662,1682150274201,9871,0
14_wolfneworder.mp4 - 63.970975,36931B7A-EDAE-FB69-12C2-00565DCB174C_29,5E0DD383-1C54-06C1-C8AE-F7159A54B828,955B2188-7755-A548-5486-C88EC22F3662,1682150287366,23034,-2
14_wolfneworder.mp4 - 63.970975,36931B7A-EDAE-FB69-12C2-00565DCB174C_29,5E0DD383-1C54-06C1-C8AE-F7159A54B828,955B2188-7755-A548-5486-C88EC22F3662,1682150292750,28428,-4
14_wolfneworder.mp4 - 63.970975,36931B7A-EDAE-FB69-12C2-00565DCB174C_29,5E0DD383-1C54-06C1-C8AE-F7159A54B828,955B2188-7755-A548-5486-C88EC22F3662,1682150296466,32132,-2
14_wolfneworder.mp4 - 63.970975,36931B7A-EDAE-FB69-12C2-00565DCB174C_29,5E0DD383-1C54-06C1-C8AE-F7159A54B828,955B2188-7755-A548-5486-C88EC22F3662,1682150297032,32706,0
14_wolfneworder.mp4 - 63.970975,36931B7A-EDAE-FB69-12C2-00565DCB174C_29,5E0DD383-1C54-06C1-C8AE-F7159A54B828,955B2188-7755-A548-5486-C88EC22F3662,1682150297882,33566,2
14_wolfneworder.mp4 - 63.970975,36931B7A-EDAE-FB69-12C2-00565DCB174C_29,5E0DD383-1C54-06C1-C8AE-F7159A54B828,955B2188-7755-A548-5486-C88EC22F3662,1682150304366,40056,4
14_heretic.mp4 - 60.302222,36931B7A-EDAE-FB69-12C2-00565DCB174C_14,5E0DD383-1C54-06C1-C8AE-F7159A54B828,8C7EADFA-6A8C-82A2-6289-25D35D0DBB14,1682150333557,0,0
14_heretic.mp4 - 60.302222,36931B7A-EDAE-FB69-12C2-00565DCB174C_14,5E0DD383-1C54-06C1-C8AE-F7159A54B828,8C7EADFA-6A8C-82A2-6289-25D35D0DBB14,1682150335499,1538,-1
14_heretic.mp4 - 60.302222,36931B7A-EDAE-FB69-12C2-00565DCB174C_14,5E0DD383-1C54-06C1-C8AE-F7159A54B828,8C7EADFA-6A8C-82A2-6289-25D35D0DBB14,1682150335565,1584,-2
14_heretic.mp4 - 60.302222,36931B7A-EDAE-FB69-12C2-00565DCB174C_14,5E0DD383-1C54-06C1-C8AE-F7159A54B828,8C7EADFA-6A8C-82A2-6289-25D35D0DBB14,1682150337116,3146,-3
14_heretic.mp4 - 60.302222,36931B7A-EDAE-FB69-12C2-00565DCB174C_14,5E0DD383-1C54-06C1-C8AE-F7159A54B828,8C7EADFA-6A8C-82A2-6289-25D35D0DBB14,1682150339416,5446,-2
14_heretic.mp4 - 60.302222,36931B7A-EDAE-FB69-12C2-00565DCB174C_14,5E0DD383-1C54-06C1-C8AE-F7159A54B828,8C7EADFA-6A8C-82A2-6289-25D35D0DBB14,1682150345699,11716,-3
14_heretic.mp4 - 60.302222,36931B7A-EDAE-FB69-12C2-00565DCB174C_14,5E0DD383-1C54-06C1-C8AE-F7159A54B828,8C7EADFA-6A8C-82A2-6289-25D35D0DBB14,1682150356668,22706,-2
14_heretic.mp4 - 60.302222,36931B7A-EDAE-FB69-12C2-00565DCB174C_14,5E0DD383-1C54-06C1-C8AE-F7159A54B828,8C7EADFA-6A8C-82A2-6289-25D35D0DBB14,1682150374282,40301,-1
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150400356,0,0
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150427682,26860,2
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150431681,30867,4
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150436232,35449,6
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150437815,37000,4
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150439415,38600,2
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150443015,42199,0
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150449532,48735,2
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150450516,49715,0
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150455316,54499,-2
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150456699,55887,-4
14_teamfortress2.mp4 - 63.158276,36931B7A-EDAE-FB69-12C2-00565DCB174C_26,5E0DD383-1C54-06C1-C8AE-F7159A54B828,87FFA1B4-F254-A5E4-2A37-A3FAC653C7A7,1682150458365,57561,-6
14_mohps1.mp4 - 61.928511,36931B7A-EDAE-FB69-12C2-00565DCB174C_20,5E0DD383-1C54-06C1-C8AE-F7159A54B828,EE7C7042-FBDD-4793-1E9A-E155A46EDEED,1682150469280,0,0
14_mohps1.mp4 - 61.928511,36931B7A-EDAE-FB69-12C2-00565DCB174C_20,5E0DD383-1C54-06C1-C8AE-F7159A54B828,EE7C7042-FBDD-4793-1E9A-E155A46EDEED,1682150474815,5199,-1
14_mohps1.mp4 - 61.928511,36931B7A-EDAE-FB69-12C2-00565DCB174C_20,5E0DD383-1C54-06C1-C8AE-F7159A54B828,EE7C7042-FBDD-4793-1E9A-E155A46EDEED,1682150483848,14226,0
14_mohps1.mp4 - 61.928511,36931B7A-EDAE-FB69-12C2-00565DCB174C_20,5E0DD383-1C54-06C1-C8AE-F7159A54B828,EE7C7042-FBDD-4793-1E9A-E155A46EDEED,1682150486799,17176,-1
14_mohps1.mp4 - 61.928511,36931B7A-EDAE-FB69-12C2-00565DCB174C_20,5E0DD383-1C54-06C1-C8AE-F7159A54B828,EE7C7042-FBDD-4793-1E9A-E155A46EDEED,1682150491333,21715,0
14_mohps1.mp4 - 61.928511,36931B7A-EDAE-FB69-12C2-00565DCB174C_20,5E0DD383-1C54-06C1-C8AE-F7159A54B828,EE7C7042-FBDD-4793-1E9A-E155A46EDEED,1682150496082,26434,-1
14_mohps1.mp4 - 61.928511,36931B7A-EDAE-FB69-12C2-00565DCB174C_20,5E0DD383-1C54-06C1-C8AE-F7159A54B828,EE7C7042-FBDD-4793-1E9A-E155A46EDEED,1682150501315,31693,-2
14_mohps1.mp4 - 61.928511,36931B7A-EDAE-FB69-12C2-00565DCB174C_20,5E0DD383-1C54-06C1-C8AE-F7159A54B828,EE7C7042-FBDD-4793-1E9A-E155A46EDEED,1682150521181,51536,-3
