OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,9CA2D849-F8D0-9900-3377-156DCE680D91,827A602B-5B60-0AC9-0C8C-8F56BC25BC08,1679903876076,0,0
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908190096,0,0
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908193424,3400,1
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908193456,3432,2
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908193473,3449,3
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908193890,3864,4
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908194357,4332,5
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908194623,4598,6
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908195006,4981,7
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908195657,5632,6
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908195722,5697,5
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908195773,5748,4
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908195822,5797,3
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,42BBF3D0-A103-801E-7315-796D79CF1128_1,00A7359F-E204-F0E0-C597-D06904480AB6,595858D8-BED9-B8FD-1D15-A212C12B6F49,1679908196290,6264,2
